172.18.0.6 - - [17/Feb/2019:05:38:44 +0000] "GET /vendor.js HTTP/1.0" 200 5720722 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Safari/537.36" "66.249.66.211, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:38:49 +0000] "GET /pages-public-home-public-home-module.js HTTP/1.0" 200 21913 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Safari/537.36" "66.249.66.209, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:38:49 +0000] "GET /pages-page-not-found-page-not-found-module.js HTTP/1.0" 200 8270 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Safari/537.36" "66.249.66.159, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:38:49 +0000] "GET /assets/i18n/en.json HTTP/1.0" 200 1453 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Safari/537.36" "66.249.66.159, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:38:50 +0000] "GET /assets/img/logos/background_150.svg HTTP/1.0" 200 12878 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Safari/537.36" "66.249.66.159, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:38:50 +0000] "GET /assets/img/logos/Logo-noshadow.svg HTTP/1.0" 200 6483 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Safari/537.36" "66.249.66.158, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:38:50 +0000] "GET /background_150.svg HTTP/1.0" 200 12878 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Safari/537.36" "66.249.66.159, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:38:50 +0000] "GET /background_3840x1920.svg HTTP/1.0" 200 22155 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Safari/537.36" "66.249.66.158, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:38:51 +0000] "GET /pages-private-home-private-home-module.js HTTP/1.0" 200 12575 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Safari/537.36" "66.249.66.159, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:05:38:51 +0000] "GET /pages-auth-auth-module.js HTTP/1.0" 200 36330 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Safari/537.36" "66.249.66.159, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:06:11:59 +0000] "GET /editProfile HTTP/1.0" 200 2037 "https://spicyfruit.me/pHome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:06:12:00 +0000] "GET /assets/i18n/en.json HTTP/1.0" 304 0 "https://spicyfruit.me/editProfile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:06:12:01 +0000] "GET /favicon-32.png HTTP/1.0" 200 2037 "https://spicyfruit.me/editProfile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:06:12:01 +0000] "GET /backend/auth/getSessionUser.php HTTP/1.0" 200 43 "https://spicyfruit.me/editProfile" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:06:12:01 +0000] "GET /favicon-32.png HTTP/1.0" 304 0 "https://spicyfruit.me/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:06:12:01 +0000] "GET /backend/auth/getSessionUser.php HTTP/1.0" 200 48 "https://spicyfruit.me/auth/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:06:12:01 +0000] "GET /assets/fonts/feather/fonts/feather.ttf?9xfrq8 HTTP/1.0" 304 0 "https://spicyfruit.me/assets/fonts/feather/style.min.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
172.18.0.6 - - [17/Feb/2019:06:12:01 +0000] "GET /favicon-32.png HTTP/1.0" 304 0 "https://spicyfruit.me/auth/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" "96.125.247.138, 172.18.0.1"
